date,cases,deaths,county,state
2020-05-31,241,4,anchorage,alaska
2020-05-31,1,0,anderson,kansas
2020-05-31,18,1,anderson,kentucky
2020-05-31,239,9,anderson,south carolina
2020-05-31,40,1,anderson,tennessee
2020-05-31,72,0,anderson,texas
2020-05-31,30,0,andrew,missouri
2020-05-31,27,0,andrews,texas
2020-05-31,298,2,androscoggin,maine
2020-05-31,205,4,angelina,texas
2020-05-31,3785,174,anne arundel,maryland
2020-05-31,1399,70,anoka,minnesota
2020-05-31,68,1,anson,north carolina
2020-05-31,8,0,antelope,nebraska
2020-05-31,13,0,antrim,michigan
2020-05-31,1524,35,apache,arizona
2020-05-31,15,3,appanoose,iowa
2020-05-31,159,13,appling,georgia
2020-05-31,31,0,appomattox,virginia
2020-05-31,5,0,aransas,texas
2020-05-31,4394,305,arapahoe,colorado
2020-05-31,1,0,archer,texas
2020-05-31,8,0,archuleta,colorado
2020-05-31,18,0,arecibo,puerto rico
2020-05-31,38,1,arenac,michigan
2020-05-31,6,0,arkansas,arkansas
2020-05-31,2116,115,arlington,virginia
2020-05-31,62,5,armstrong,pennsylvania
2020-05-31,3,0,armstrong,texas
2020-05-31,10,1,aroostook,maine
2020-05-31,4,0,arroyo,puerto rico
2020-05-31,0,0,arthur,nebraska
2020-05-31,820,56,ascension,louisiana
2020-05-31,36,0,ashe,north carolina
2020-05-31,20,1,ashland,ohio
2020-05-31,2,0,ashland,wisconsin
2020-05-31,19,0,ashley,arkansas
2020-05-31,339,32,ashtabula,ohio
2020-05-31,19,2,asotin,washington
2020-05-31,252,14,assumption,louisiana
2020-05-31,37,2,atascosa,texas
2020-05-31,22,0,atchison,kansas
2020-05-31,3,0,atchison,missouri
2020-05-31,18,2,athens,ohio
2020-05-31,48,2,atkinson,georgia
2020-05-31,2223,159,atlantic,new jersey
2020-05-31,3,0,atoka,oklahoma
2020-05-31,298,17,attala,mississippi
2020-05-31,82,0,audrain,missouri
2020-05-31,12,1,audubon,iowa
2020-05-31,73,1,auglaize,ohio
2020-05-31,109,1,augusta,virginia
2020-05-31,26,0,aurora,south dakota
2020-05-31,26,0,austin,texas
2020-05-31,227,4,autauga,alabama
2020-05-31,2,0,avery,north carolina
2020-05-31,128,9,avoyelles,louisiana
2020-05-31,12,0,baca,colorado
2020-05-31,122,3,bacon,georgia
2020-05-31,17,0,bailey,texas
2020-05-31,29,3,baker,florida
2020-05-31,36,2,baker,georgia
2020-05-31,3,0,baker,oregon
2020-05-31,298,9,baldwin,alabama
2020-05-31,348,26,baldwin,georgia
2020-05-31,12,0,ballard,kentucky
2020-05-31,6065,344,baltimore,maryland
2020-05-31,5664,258,baltimore city,maryland
2020-05-31,22,0,bamberg,south carolina
2020-05-31,6,0,bandera,texas
2020-05-31,92,1,banks,georgia
2020-05-31,0,0,banner,nebraska
2020-05-31,28,0,bannock,idaho
2020-05-31,1,0,baraga,michigan
2020-05-31,1,0,barber,kansas
2020-05-31,172,1,barbour,alabama
2020-05-31,9,1,barbour,west virginia
2020-05-31,1,0,barceloneta,puerto rico
2020-05-31,4,0,barnes,north dakota
2020-05-31,1322,116,barnstable,massachusetts
2020-05-31,46,1,barnwell,south carolina
2020-05-31,9,0,barranquitas,puerto rico
2020-05-31,45,1,barren,kentucky
2020-05-31,17,0,barron,wisconsin
2020-05-31,326,14,barrow,georgia
2020-05-31,80,2,barry,michigan
2020-05-31,9,0,barry,missouri
2020-05-31,511,38,bartholomew,indiana
2020-05-31,45,1,barton,kansas
2020-05-31,0,0,barton,missouri
2020-05-31,478,39,bartow,georgia
2020-05-31,211,3,bastrop,texas
2020-05-31,7,1,bates,missouri
2020-05-31,9,1,bath,kentucky
2020-05-31,0,0,bath,virginia
2020-05-31,12,0,baxter,arkansas
2020-05-31,98,3,bay,florida
2020-05-31,346,24,bay,michigan
2020-05-31,77,0,bayamon,puerto rico
2020-05-31,3,1,bayfield,wisconsin
2020-05-31,0,0,baylor,texas
2020-05-31,261,5,beadle,south dakota
2020-05-31,0,0,bear lake,idaho
2020-05-31,218,2,bear river,utah
2020-05-31,35,0,beaufort,north carolina
2020-05-31,385,14,beaufort,south carolina
2020-05-31,66,4,beauregard,louisiana
2020-05-31,24,0,beaver,oklahoma
2020-05-31,590,83,beaver,pennsylvania
2020-05-31,0,0,beaver,utah
2020-05-31,1,0,beaverhead,montana
2020-05-31,40,0,becker,minnesota
2020-05-31,6,0,beckham,oklahoma
2020-05-31,39,2,bedford,pennsylvania
2020-05-31,283,4,bedford,tennessee
2020-05-31,57,2,bedford,virginia
2020-05-31,9,0,bee,texas
2020-05-31,60,0,belknap,new hampshire
2020-05-31,1,0,bell,kentucky
2020-05-31,362,4,bell,texas
2020-05-31,429,17,belmont,ohio
2020-05-31,15,0,beltrami,minnesota
2020-05-31,74,1,ben hill,georgia
2020-05-31,9,0,benewah,idaho
2020-05-31,0,0,bennett,south dakota
2020-05-31,63,1,bennington,vermont
2020-05-31,2,0,benson,north dakota
2020-05-31,2,0,bent,colorado
2020-05-31,578,2,benton,arkansas
2020-05-31,30,0,benton,indiana
2020-05-31,43,1,benton,iowa
2020-05-31,177,3,benton,minnesota
2020-05-31,15,0,benton,mississippi
2020-05-31,11,0,benton,missouri
2020-05-31,55,5,benton,oregon
2020-05-31,7,1,benton,tennessee
2020-05-31,794,67,benton,washington
2020-05-31,5,0,benzie,michigan
2020-05-31,18334,1579,bergen,new jersey
2020-05-31,233,16,berkeley,south carolina
2020-05-31,308,6,berkeley,west virginia
2020-05-31,4061,317,berks,pennsylvania
2020-05-31,542,40,berkshire,massachusetts
2020-05-31,1476,71,bernalillo,new mexico
2020-05-31,46,0,berrien,georgia
2020-05-31,761,49,berrien,michigan
2020-05-31,123,4,bertie,north carolina
2020-05-31,3,0,bethel,alaska
2020-05-31,2825,73,bexar,texas
2020-05-31,77,1,bibb,alabama
2020-05-31,454,28,bibb,georgia
2020-05-31,146,23,bienville,louisiana
2020-05-31,29,0,big horn,montana
2020-05-31,6,0,big horn,wyoming
2020-05-31,5,0,big stone,minnesota
2020-05-31,0,0,billings,north dakota
2020-05-31,6,0,bingham,idaho
2020-05-31,1746,44,black hawk,iowa
2020-05-31,25,2,blackford,indiana
2020-05-31,106,2,bladen,north carolina
2020-05-31,512,5,blaine,idaho
2020-05-31,0,0,blaine,montana
2020-05-31,0,0,blaine,nebraska
2020-05-31,6,0,blaine,oklahoma
2020-05-31,50,1,blair,pennsylvania
2020-05-31,11,1,blanco,texas
2020-05-31,0,0,bland,virginia
2020-05-31,45,0,bleckley,georgia
2020-05-31,608,1,bledsoe,tennessee
2020-05-31,66,1,blount,alabama
2020-05-31,91,3,blount,tennessee
2020-05-31,140,1,blue earth,minnesota
2020-05-31,0,0,boise,idaho
2020-05-31,162,11,bolivar,mississippi
2020-05-31,6,0,bollinger,missouri
2020-05-31,8,0,bon homme,south dakota
2020-05-31,12,1,bond,illinois
2020-05-31,6,0,bonner,idaho
2020-05-31,47,0,bonneville,idaho
2020-05-31,6,0,boone,arkansas
2020-05-31,452,17,boone,illinois
2020-05-31,316,35,boone,indiana
2020-05-31,62,0,boone,iowa
2020-05-31,436,17,boone,kentucky
2020-05-31,152,1,boone,missouri
2020-05-31,6,0,boone,nebraska
2020-05-31,10,0,boone,west virginia
2020-05-31,0,0,borden,texas
2020-05-31,7,0,bosque,texas
2020-05-31,415,26,bossier,louisiana
2020-05-31,32,4,botetourt,virginia
2020-05-31,2,0,bottineau,north dakota
2020-05-31,980,65,boulder,colorado
2020-05-31,0,0,boundary,idaho
2020-05-31,7,1,bourbon,kansas
2020-05-31,11,1,bourbon,kentucky
2020-05-31,265,11,bowie,texas
2020-05-31,1,0,bowman,north dakota
2020-05-31,2,0,box butte,nebraska
2020-05-31,0,0,box elder,utah
2020-05-31,39,3,boyd,kentucky
2020-05-31,0,0,boyd,nebraska
2020-05-31,25,0,boyle,kentucky
2020-05-31,12,0,bracken,kentucky
2020-05-31,51,2,bradford,florida
2020-05-31,46,3,bradford,pennsylvania
2020-05-31,22,1,bradley,arkansas
2020-05-31,122,1,bradley,tennessee
2020-05-31,133,2,branch,michigan
2020-05-31,56,2,brantley,georgia
2020-05-31,2,0,braxton,west virginia
2020-05-31,907,12,brazoria,texas
2020-05-31,483,19,brazos,texas
2020-05-31,3,0,breathitt,kentucky
2020-05-31,17,2,breckinridge,kentucky
2020-05-31,70,6,bremer,iowa
2020-05-31,422,12,brevard,florida
2020-05-31,1,0,brewster,texas
2020-05-31,1,0,briscoe,texas
2020-05-31,7206,415,bristol,massachusetts
2020-05-31,224,12,bristol,rhode island
2020-05-31,4,0,bristol,virginia
2020-05-31,0,0,bristol bay,alaska
2020-05-31,2,0,bristol bay plus lake and peninsula,alaska
2020-05-31,4,0,broadwater,montana
2020-05-31,46679,4589,bronx,new york
2020-05-31,5,0,brooke,west virginia
2020-05-31,16,0,brookings,south dakota
2020-05-31,69,9,brooks,georgia
2020-05-31,1,0,brooks,texas
2020-05-31,566,44,broome,new york
2020-05-31,240,26,broomfield,colorado
2020-05-31,7123,313,broward,florida
2020-05-31,11,0,brown,illinois
2020-05-31,33,1,brown,indiana
2020-05-31,6,0,brown,kansas
2020-05-31,16,2,brown,minnesota
2020-05-31,0,0,brown,nebraska
2020-05-31,29,1,brown,ohio
2020-05-31,273,1,brown,south dakota
2020-05-31,58,9,brown,texas
2020-05-31,2319,39,brown,wisconsin
2020-05-31,0,0,brule,south dakota
2020-05-31,96,4,brunswick,north carolina
2020-05-31,25,1,brunswick,virginia
2020-05-31,74,5,bryan,georgia
2020-05-31,26,1,bryan,oklahoma
2020-05-31,33,0,buchanan,iowa
2020-05-31,692,3,buchanan,missouri
2020-05-31,19,0,buchanan,virginia
2020-05-31,459,3,buckingham,virginia
2020-05-31,5082,503,bucks,pennsylvania
2020-05-31,783,0,buena vista,iowa
2020-05-31,13,0,buena vista,virginia
2020-05-31,157,1,buffalo,nebraska
2020-05-31,17,0,buffalo,south dakota
2020-05-31,6,1,buffalo,wisconsin
2020-05-31,111,4,bullitt,kentucky
2020-05-31,60,2,bulloch,georgia
2020-05-31,209,5,bullock,alabama
2020-05-31,348,23,buncombe,north carolina
2020-05-31,15,1,bureau,illinois
2020-05-31,123,5,burke,georgia
2020-05-31,432,15,burke,north carolina
2020-05-31,5,0,burke,north dakota
2020-05-31,131,0,burleigh,north dakota
2020-05-31,24,0,burleson,texas
2020-05-31,4636,291,burlington,new jersey
2020-05-31,37,0,burnet,texas
2020-05-31,2,1,burnett,wisconsin
2020-05-31,9,0,burt,nebraska
2020-05-31,413,18,butler,alabama
2020-05-31,16,1,butler,iowa
2020-05-31,31,0,butler,kansas
2020-05-31,228,13,butler,kentucky
2020-05-31,35,0,butler,missouri
2020-05-31,48,0,butler,nebraska
2020-05-31,893,38,butler,ohio
2020-05-31,230,12,butler,pennsylvania
2020-05-31,44,0,butte,california
2020-05-31,0,0,butte,idaho
2020-05-31,0,0,butte,south dakota
2020-05-31,229,24,butts,georgia
2020-05-31,501,22,cabarrus,north carolina
2020-05-31,66,0,cabell,west virginia
2020-05-31,19,0,cabo rojo,puerto rico
2020-05-31,0,0,cache,utah
2020-05-31,2562,188,caddo,louisiana
2020-05-31,158,10,caddo,oklahoma
2020-05-31,46,0,caguas,puerto rico
2020-05-31,15,0,calaveras,california
2020-05-31,599,49,calcasieu,louisiana
2020-05-31,13,0,caldwell,kentucky
2020-05-31,54,0,caldwell,louisiana
2020-05-31,5,0,caldwell,missouri
2020-05-31,158,3,caldwell,north carolina
2020-05-31,65,0,caldwell,texas
2020-05-31,15,0,caledonia,vermont
2020-05-31,169,3,calhoun,alabama
2020-05-31,0,0,calhoun,arkansas
2020-05-31,63,4,calhoun,florida
2020-05-31,132,7,calhoun,georgia
2020-05-31,1,0,calhoun,illinois
2020-05-31,2,0,calhoun,iowa
2020-05-31,416,23,calhoun,michigan
2020-05-31,65,4,calhoun,mississippi
2020-05-31,15,1,calhoun,south carolina
2020-05-31,37,3,calhoun,texas
2020-05-31,2,0,calhoun,west virginia
2020-05-31,9,1,callahan,texas
2020-05-31,29,1,callaway,missouri
2020-05-31,50,1,calloway,kentucky
2020-05-31,76,1,calumet,wisconsin
2020-05-31,341,18,calvert,maryland
2020-05-31,1,0,camas,idaho
2020-05-31,57,2,cambria,pennsylvania
2020-05-31,62,1,camden,georgia
2020-05-31,38,1,camden,missouri
2020-05-31,6516,338,camden,new jersey
2020-05-31,3,0,camden,north carolina
2020-05-31,6,0,cameron,louisiana
2020-05-31,2,0,cameron,pennsylvania
2020-05-31,764,36,cameron,texas
2020-05-31,83,0,camp,texas
2020-05-31,173,11,campbell,kentucky
2020-05-31,0,0,campbell,south dakota
2020-05-31,18,1,campbell,tennessee
2020-05-31,18,1,campbell,virginia
2020-05-31,31,0,campbell,wyoming
2020-05-31,1,0,camuy,puerto rico
2020-05-31,132,3,canadian,oklahoma
2020-05-31,13,0,candler,georgia
2020-05-31,21,0,cannon,tennessee
2020-05-31,15,0,canovanas,puerto rico
2020-05-31,303,7,canyon,idaho
2020-05-31,73,2,cape girardeau,missouri
2020-05-31,646,49,cape may,new jersey
2020-05-31,6,0,carbon,montana
2020-05-31,235,24,carbon,pennsylvania
2020-05-31,0,0,carbon,utah
2020-05-31,16,0,carbon,wyoming
2020-05-31,1,0,caribou,idaho
2020-05-31,5,1,carlisle,kentucky
2020-05-31,73,0,carlton,minnesota
2020-05-31,77,0,carolina,puerto rico
2020-05-31,259,1,caroline,maryland
2020-05-31,67,2,caroline,virginia
2020-05-31,24,1,carroll,arkansas
2020-05-31,525,25,carroll,georgia
2020-05-31,16,2,carroll,illinois
2020-05-31,93,3,carroll,indiana
2020-05-31,10,0,carroll,iowa
2020-05-31,12,0,carroll,kentucky
2020-05-31,913,90,carroll,maryland
2020-05-31,118,11,carroll,mississippi
2020-05-31,8,0,carroll,missouri
2020-05-31,47,0,carroll,new hampshire
2020-05-31,31,4,carroll,ohio
2020-05-31,27,1,carroll,tennessee
2020-05-31,96,1,carroll,virginia
2020-05-31,6,0,carson,texas
2020-05-31,98,4,carson city,nevada
2020-05-31,11,0,carter,kentucky
2020-05-31,5,1,carter,missouri
2020-05-31,0,0,carter,montana
2020-05-31,41,1,carter,oklahoma
2020-05-31,19,1,carter,tennessee
2020-05-31,36,9,carteret,north carolina
2020-05-31,210,2,carver,minnesota
2020-05-31,17,2,cascade,montana
2020-05-31,3,0,casey,kentucky
2020-05-31,73,0,cass,illinois
2020-05-31,1589,7,cass,indiana
2020-05-31,12,0,cass,iowa
2020-05-31,96,3,cass,michigan
2020-05-31,14,3,cass,minnesota
2020-05-31,90,8,cass,missouri
2020-05-31,50,0,cass,nebraska
2020-05-31,1705,44,cass,north dakota
2020-05-31,29,0,cass,texas
2020-05-31,63,1,cassia,idaho
2020-05-31,33,1,castro,texas
2020-05-31,86,1,caswell,north carolina
2020-05-31,113,3,catahoula,louisiana
2020-05-31,7,0,catano,puerto rico
2020-05-31,226,7,catawba,north carolina
2020-05-31,133,0,catoosa,georgia
2020-05-31,2,1,catron,new mexico
2020-05-31,88,0,cattaraugus,new york
2020-05-31,0,0,cavalier,north dakota
2020-05-31,10,0,cayey,puerto rico
2020-05-31,91,1,cayuga,new york
2020-05-31,371,23,cecil,maryland
2020-05-31,47,1,cedar,iowa
2020-05-31,9,0,cedar,missouri
2020-05-31,8,0,cedar,nebraska
2020-05-31,7,0,ceiba,puerto rico
2020-05-31,38,0,central utah,utah
2020-05-31,153,7,centre,pennsylvania
2020-05-31,29,1,cerro gordo,iowa
2020-05-31,72,20,chaffee,colorado
2020-05-31,370,25,chambers,alabama
2020-05-31,68,0,chambers,texas
2020-05-31,640,7,champaign,illinois
2020-05-31,28,1,champaign,ohio
2020-05-31,6,0,chariton,missouri
2020-05-31,1108,72,charles,maryland
2020-05-31,27,1,charles city,virginia
2020-05-31,17,0,charles mix,south dakota
2020-05-31,617,12,charleston,south carolina
2020-05-31,18,1,charlevoix,michigan
2020-05-31,458,63,charlotte,florida
2020-05-31,23,0,charlotte,virginia
2020-05-31,116,3,charlottesville,virginia
2020-05-31,33,1,charlton,georgia
2020-05-31,4,0,chase,kansas
2020-05-31,1,0,chase,nebraska
2020-05-31,501,24,chatham,georgia
2020-05-31,635,26,chatham,north carolina
2020-05-31,54,0,chattahoochee,georgia
2020-05-31,24,2,chattooga,georgia
2020-05-31,4,0,chautauqua,kansas
2020-05-31,84,4,chautauqua,new york
2020-05-31,47,2,chaves,new mexico
2020-05-31,123,0,cheatham,tennessee
2020-05-31,26,1,cheboygan,michigan
2020-05-31,248,6,chelan,washington
2020-05-31,137,1,chemung,new york
2020-05-31,133,0,chenango,new york
2020-05-31,38,3,cherokee,alabama
2020-05-31,909,33,cherokee,georgia
2020-05-31,28,0,cherokee,iowa
2020-05-31,10,0,cherokee,kansas
2020-05-31,27,1,cherokee,north carolina
2020-05-31,30,1,cherokee,oklahoma
2020-05-31,39,2,cherokee,south carolina
2020-05-31,44,2,cherokee,texas
2020-05-31,1,0,cherry,nebraska
2020-05-31,521,15,chesapeake,virginia
2020-05-31,57,2,cheshire,new hampshire
2020-05-31,2729,281,chester,pennsylvania
2020-05-31,80,1,chester,south carolina
2020-05-31,13,0,chester,tennessee
2020-05-31,196,4,chesterfield,south carolina
2020-05-31,1548,36,chesterfield,virginia
2020-05-31,5,0,cheyenne,colorado
2020-05-31,2,0,cheyenne,kansas
2020-05-31,9,0,cheyenne,nebraska
2020-05-31,10,0,chickasaw,iowa
2020-05-31,135,12,chickasaw,mississippi
2020-05-31,15,0,chicot,arkansas
2020-05-31,2,0,childress,texas
2020-05-31,105,1,chilton,alabama
2020-05-31,4,0,chippewa,michigan
2020-05-31,51,1,chippewa,minnesota
2020-05-31,56,0,chippewa,wisconsin
2020-05-31,61,1,chisago,minnesota
2020-05-31,451,39,chittenden,vermont
2020-05-31,152,8,choctaw,alabama
2020-05-31,43,2,choctaw,mississippi
2020-05-31,39,1,choctaw,oklahoma
2020-05-31,0,0,chouteau,montana
2020-05-31,17,0,chowan,north carolina
2020-05-31,35,4,christian,illinois
2020-05-31,110,3,christian,kentucky
2020-05-31,23,0,christian,missouri
2020-05-31,2,0,chugach,alaska
2020-05-31,7,1,churchill,nevada
2020-05-31,1,0,ciales,puerto rico
2020-05-31,141,5,cibola,new mexico
2020-05-31,12,0,cidra,puerto rico
2020-05-31,1,0,cimarron,oklahoma
2020-05-31,121,12,citrus,florida
2020-05-31,312,11,clackamas,oregon
2020-05-31,66,10,claiborne,louisiana
2020-05-31,111,2,claiborne,mississippi
2020-05-31,9,0,claiborne,tennessee
2020-05-31,25,0,clallam,washington
2020-05-31,20,2,clare,michigan
2020-05-31,301,39,clarendon,south carolina
2020-05-31,29,2,clarion,pennsylvania
2020-05-31,39,0,clark,arkansas
2020-05-31,0,0,clark,idaho
2020-05-31,11,0,clark,illinois
2020-05-31,504,41,clark,indiana
2020-05-31,33,1,clark,kansas
2020-05-31,41,0,clark,kentucky
2020-05-31,1,0,clark,missouri
2020-05-31,6657,343,clark,nevada
2020-05-31,285,7,clark,ohio
2020-05-31,4,0,clark,south dakota
2020-05-31,514,26,clark,washington
2020-05-31,32,4,clark,wisconsin
2020-05-31,144,2,clarke,alabama
2020-05-31,283,13,clarke,georgia
2020-05-31,55,0,clarke,iowa
2020-05-31,144,18,clarke,mississippi
2020-05-31,27,0,clarke,virginia
2020-05-31,45,0,clatsop,oregon
2020-05-31,24,2,clay,alabama
2020-05-31,4,0,clay,arkansas
2020-05-31,382,28,clay,florida
2020-05-31,39,3,clay,georgia
2020-05-31,3,0,clay,illinois
2020-05-31,51,1,clay,indiana
2020-05-31,16,0,clay,iowa
2020-05-31,5,2,clay,kansas
2020-05-31,7,0,clay,kentucky
2020-05-31,424,28,clay,minnesota
2020-05-31,112,4,clay,mississippi
2020-05-31,173,3,clay,missouri
2020-05-31,24,0,clay,nebraska
2020-05-31,7,0,clay,north carolina
2020-05-31,15,0,clay,south dakota
2020-05-31,7,0,clay,tennessee
2020-05-31,3,0,clay,texas
2020-05-31,4,0,clay,west virginia
2020-05-31,1221,49,clayton,georgia
2020-05-31,35,3,clayton,iowa
2020-05-31,16,1,clear creek,colorado
2020-05-31,39,0,clearfield,pennsylvania
2020-05-31,0,0,clearwater,idaho
2020-05-31,3,0,clearwater,minnesota
2020-05-31,14,1,cleburne,alabama
2020-05-31,73,4,cleburne,arkansas
2020-05-31,211,4,clermont,ohio
2020-05-31,19,0,cleveland,arkansas
2020-05-31,91,2,cleveland,north carolina
2020-05-31,500,37,cleveland,oklahoma
2020-05-31,59,2,clinch,georgia
2020-05-31,186,17,clinton,illinois
2020-05-31,232,2,clinton,indiana
2020-05-31,61,1,clinton,iowa
2020-05-31,3,0,clinton,kentucky
2020-05-31,176,11,clinton,michigan
2020-05-31,18,0,clinton,missouri
2020-05-31,95,4,clinton,new york
2020-05-31,43,1,clinton,ohio
2020-05-31,56,3,clinton,pennsylvania
2020-05-31,5,0,cloud,kansas
2020-05-31,125,4,coahoma,mississippi
2020-05-31,1,0,coal,oklahoma
2020-05-31,4,0,coamo,puerto rico
2020-05-31,3027,175,cobb,georgia
2020-05-31,74,3,cochise,arizona
2020-05-31,1,0,cochran,texas
2020-05-31,20,0,cocke,tennessee
2020-05-31,1151,81,coconino,arizona
2020-05-31,37,0,codington,south dakota
2020-05-31,235,1,coffee,alabama
2020-05-31,271,15,coffee,georgia
2020-05-31,73,0,coffee,tennessee
2020-05-31,50,8,coffey,kansas
2020-05-31,1,0,coke,texas
2020-05-31,187,2,colbert,alabama
2020-05-31,60,1,cole,missouri
2020-05-31,3,0,coleman,texas
2020-05-31,127,15,coles,illinois
2020-05-31,617,2,colfax,nebraska
2020-05-31,5,0,colfax,new mexico
2020-05-31,105,12,colleton,south carolina
2020-05-31,1539,49,collier,florida
2020-05-31,1297,34,collin,texas
2020-05-31,5,0,collingsworth,texas
2020-05-31,95,17,colonial heights,virginia
2020-05-31,22,0,colorado,texas
2020-05-31,467,15,colquitt,georgia
2020-05-31,25,2,columbia,arkansas
2020-05-31,144,2,columbia,florida
2020-05-31,248,7,columbia,georgia
2020-05-31,387,32,columbia,new york
2020-05-31,16,0,columbia,oregon
2020-05-31,348,33,columbia,pennsylvania
2020-05-31,1,0,columbia,washington
2020-05-31,44,1,columbia,wisconsin
2020-05-31,793,61,columbiana,ohio
2020-05-31,333,26,columbus,north carolina
2020-05-31,5,0,colusa,california
2020-05-31,94,7,comal,texas
2020-05-31,2,0,comanche,kansas
2020-05-31,279,3,comanche,oklahoma
2020-05-31,12,1,comanche,texas
2020-05-31,3,0,comerio,puerto rico
2020-05-31,1,0,concho,texas
2020-05-31,87,5,concordia,louisiana
2020-05-31,41,1,conecuh,alabama
2020-05-31,2,0,conejos,colorado
2020-05-31,1450,37,contra costa,california
2020-05-31,24,0,converse,wyoming
2020-05-31,14,1,conway,arkansas
2020-05-31,48,3,cook,georgia
2020-05-31,77925,3642,cook,illinois
2020-05-31,0,0,cook,minnesota
2020-05-31,14,0,cooke,texas
2020-05-31,9,0,cooper,missouri
2020-05-31,5,0,coos,new hampshire
2020-05-31,31,0,coos,oregon
2020-05-31,40,1,coosa,alabama
2020-05-31,312,4,copiah,mississippi
2020-05-31,0,0,copper river,alaska
2020-05-31,7,0,corozal,puerto rico
2020-05-31,4,0,corson,south dakota
2020-05-31,41,0,cortland,new york
2020-05-31,281,2,coryell,texas
2020-05-31,40,1,coshocton,ohio
2020-05-31,6,0,costilla,colorado
2020-05-31,4,1,cottle,texas
2020-05-31,5,2,cotton,oklahoma
2020-05-31,75,0,cottonwood,minnesota
2020-05-31,84,1,covington,alabama
2020-05-31,165,2,covington,mississippi
2020-05-31,4,0,covington,virginia
2020-05-31,417,9,coweta,georgia
2020-05-31,5,1,cowley,kansas
2020-05-31,73,0,cowlitz,washington
2020-05-31,15,0,craig,oklahoma
2020-05-31,5,0,craig,virginia
2020-05-31,220,0,craighead,arkansas
2020-05-31,23,2,crane,texas
2020-05-31,209,5,craven,north carolina
2020-05-31,29,0,crawford,arkansas
2020-05-31,29,0,crawford,georgia
2020-05-31,11,0,crawford,illinois
2020-05-31,24,1,crawford,indiana
2020-05-31,516,2,crawford,iowa
2020-05-31,8,1,crawford,kansas
2020-05-31,62,5,crawford,michigan
2020-05-31,9,0,crawford,missouri
2020-05-31,114,5,crawford,ohio
2020-05-31,30,0,crawford,pennsylvania
2020-05-31,26,0,crawford,wisconsin
2020-05-31,94,7,creek,oklahoma
2020-05-31,82,3,crenshaw,alabama
2020-05-31,232,7,crisp,georgia
2020-05-31,380,9,crittenden,arkansas
2020-05-31,6,1,crittenden,kentucky
2020-05-31,16,2,crockett,tennessee
2020-05-31,0,0,crockett,texas
2020-05-31,6,0,crook,oregon
2020-05-31,5,0,crook,wyoming
2020-05-31,4,1,crosby,texas
2020-05-31,52,0,cross,arkansas
2020-05-31,71,2,crow wing,minnesota
2020-05-31,64,1,crowley,colorado
2020-05-31,0,0,culberson,texas
2020-05-31,0,0,culebra,puerto rico
2020-05-31,147,0,cullman,alabama
2020-05-31,691,6,culpeper,virginia
2020-05-31,10,0,cumberland,illinois
2020-05-31,5,0,cumberland,kentucky
2020-05-31,1175,50,cumberland,maine
2020-05-31,2308,73,cumberland,new jersey
2020-05-31,716,23,cumberland,north carolina
2020-05-31,629,50,cumberland,pennsylvania
2020-05-31,112,1,cumberland,tennessee
2020-05-31,37,0,cumberland,virginia
2020-05-31,32,0,cuming,nebraska
2020-05-31,14,0,currituck,north carolina
2020-05-31,52,0,curry,new mexico
2020-05-31,7,0,curry,oregon
2020-05-31,2,0,custer,colorado
2020-05-31,2,0,custer,idaho
2020-05-31,0,0,custer,montana
2020-05-31,31,4,custer,nebraska
2020-05-31,16,0,custer,oklahoma
2020-05-31,0,0,custer,south dakota
2020-05-31,4444,254,cuyahoga,ohio
2020-05-31,28,1,dade,georgia
2020-05-31,0,0,dade,missouri
2020-05-31,0,0,daggett,utah
2020-05-31,1327,55,dakota,minnesota
2020-05-31,1663,15,dakota,nebraska
2020-05-31,119,0,dale,alabama
2020-05-31,25,1,dallam,texas
2020-05-31,275,3,dallas,alabama
2020-05-31,1,0,dallas,arkansas
2020-05-31,904,21,dallas,iowa
2020-05-31,3,0,dallas,missouri
2020-05-31,10234,269,dallas,texas
2020-05-31,730,30,dane,wisconsin
2020-05-31,0,0,daniels,montana
2020-05-31,55,2,danville,virginia
2020-05-31,18,3,dare,north carolina
2020-05-31,170,15,darke,ohio
2020-05-31,295,10,darlington,south carolina
2020-05-31,1277,73,dauphin,pennsylvania
2020-05-31,429,13,davidson,north carolina
2020-05-31,5040,62,davidson,tennessee
2020-05-31,102,2,davie,north carolina
2020-05-31,88,17,daviess,indiana
2020-05-31,317,6,daviess,kentucky
2020-05-31,4,0,daviess,missouri
2020-05-31,22,0,davis,iowa
2020-05-31,465,2,davis,utah
2020-05-31,16,0,davison,south dakota
2020-05-31,2,0,dawes,nebraska
2020-05-31,109,2,dawson,georgia
2020-05-31,0,0,dawson,montana
2020-05-31,838,7,dawson,nebraska
2020-05-31,42,1,dawson,texas
2020-05-31,13,0,day,south dakota
2020-05-31,1,0,de baca,new mexico
2020-05-31,247,17,de soto,louisiana
2020-05-31,4,0,de witt,illinois
2020-05-31,250,3,dekalb,alabama
2020-05-31,3734,120,dekalb,georgia
2020-05-31,416,4,dekalb,illinois
2020-05-31,37,2,dekalb,indiana
2020-05-31,6,0,dekalb,missouri
2020-05-31,37,0,dekalb,tennessee
2020-05-31,182,8,desoto,florida
2020-05-31,542,7,desoto,mississippi
2020-05-31,17,1,dewitt,texas
2020-05-31,164,14,deaf smith,texas
2020-05-31,168,21,dearborn,indiana
2020-05-31,186,5,decatur,georgia
